task_id,family,model,dataset,seq_len,pred_len,seed,source_status,completion_status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,t_train,t_inf,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,result_dir,checkpoint_path,metrics_path,audit_error
99,phaseformer,PhaseFormer,ETTm2,96,720,2021,not_available,ok,0.4048906281332821,0.4011355629811978,1.5707526565632832,0.6363101666115999,1742,,,177.75348949432373,3.519650459289551,0.08950168002179879,35.74462890625,68.8193359375,10801,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l96_h720_s2021_PhaseFormer_ETTm2_ftM_sl96_pl720_cycle96_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l96_h720_s2021_PhaseFormer_ETTm2_ftM_sl96_pl720_cycle96_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l96_h720_s2021_PhaseFormer_ETTm2_ftM_sl96_pl720_cycle96_seed2021/metrics_summary.csv,
100,phaseformer,PhaseFormer,ETTm2,720,96,2021,not_available,ok,0.16878746210146844,0.2574966606491379,1.0255547166583272,0.41083751301636084,3666,,,398.38538551330566,4.165933847427368,0.12302864823873508,35.701171875,71.10888671875,11425,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h96_s2021_PhaseFormer_ETTm2_ftM_sl720_pl96_cycle96_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h96_s2021_PhaseFormer_ETTm2_ftM_sl720_pl96_cycle96_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h96_s2021_PhaseFormer_ETTm2_ftM_sl720_pl96_cycle96_seed2021/metrics_summary.csv,
101,phaseformer,PhaseFormer,ETTm2,720,192,2021,not_available,ok,0.22705235778015842,0.3013958848988041,1.1956876828356304,0.4765001130956407,1752,,,183.79247117042542,3.6308646202087402,0.08673823038812391,35.45166015625,68.751953125,11329,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h192_s2021_PhaseFormer_ETTm2_ftM_sl720_pl192_cycle96_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h192_s2021_PhaseFormer_ETTm2_ftM_sl720_pl192_cycle96_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h192_s2021_PhaseFormer_ETTm2_ftM_sl720_pl192_cycle96_seed2021/metrics_summary.csv,
102,phaseformer,PhaseFormer,ETTm2,720,336,2021,not_available,ok,0.27777100951800937,0.33070541764270167,1.230644021002712,0.5270398557206175,1806,,,371.89084577560425,3.6913909912109375,0.0921183326112995,35.81201171875,69.05078125,11185,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h336_s2021_PhaseFormer_ETTm2_ftM_sl720_pl336_cycle96_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h336_s2021_PhaseFormer_ETTm2_ftM_sl720_pl336_cycle96_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h336_s2021_PhaseFormer_ETTm2_ftM_sl720_pl336_cycle96_seed2021/metrics_summary.csv,
103,phaseformer,PhaseFormer,ETTm2,720,720,2021,not_available,ok,0.35222738315173197,0.37989953443658614,1.4452277513594265,0.5934874751431002,1950,,,205.55381035804749,4.000018358230591,0.09824264758028439,36.7734375,69.97119140625,10801,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h720_s2021_PhaseFormer_ETTm2_ftM_sl720_pl720_cycle96_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h720_s2021_PhaseFormer_ETTm2_ftM_sl720_pl720_cycle96_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_ETTm2_l720_h720_s2021_PhaseFormer_ETTm2_ftM_sl720_pl720_cycle96_seed2021/metrics_summary.csv,
104,phaseformer,PhaseFormer,PEMS03,96,12,2021,not_available,ok,0.09807339428777577,0.20850360885285268,1.7299961989150252,0.3131667196363237,2897,,,561.2573039531708,3.986931085586548,0.24590937333469978,52.37353515625,131.275390625,5230,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021/metrics_summary.csv,
105,phaseformer,PhaseFormer,PEMS03,96,24,2021,not_available,ok,0.16621950458770202,0.2714748702541643,2.3187352397726344,0.4077002631685464,2906,,,564.2300226688385,3.9581069946289062,0.2428532875046254,53.02880859375,131.6689453125,5218,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021/metrics_summary.csv,
106,phaseformer,PhaseFormer,PEMS03,96,48,2021,not_available,ok,0.32492625363244354,0.39143672466808965,2.9521515883460787,0.5700230290369359,2924,,,576.5804996490479,3.6256561279296875,0.23249521959841274,54.341796875,132.45751953125,5194,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021/metrics_summary.csv,
107,phaseformer,PhaseFormer,PEMS03,96,96,2021,not_available,ok,0.5515327796224846,0.5252846340629886,3.040873156180632,0.7426525295334855,2960,,,596.3155190944672,4.097014904022217,0.2319372132032519,56.96826171875,134.03515625,5146,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021/metrics_summary.csv,
108,phaseformer,PhaseFormer,PEMS03,720,12,2021,not_available,ok,0.0678580546304708,0.17355206185426253,1.2941305744968883,0.2604957862048267,4197,,,826.9005446434021,6.3627541065216064,0.2520398763907685,79.70458984375,159.80859375,5230,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021/metrics_summary.csv,
109,phaseformer,PhaseFormer,PEMS03,720,24,2021,not_available,ok,0.08723587043695627,0.19560656078585553,1.4467403609956213,0.2953571912734753,4206,,,800.3217544555664,6.187773942947388,0.24471054604686096,80.35986328125,160.2021484375,5218,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021/metrics_summary.csv,
110,phaseformer,PhaseFormer,PEMS03,720,48,2021,not_available,ok,0.11826480421711986,0.22551516171412597,1.6333208054845079,0.34389650218796913,4224,,,843.525538444519,5.908641338348389,0.23444180696353484,81.6728515625,160.99072265625,5194,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021/metrics_summary.csv,
111,phaseformer,PhaseFormer,PEMS03,720,96,2021,not_available,ok,0.15254522504213705,0.257387892787628,1.8101559807723264,0.39057038423584683,4260,,,848.1633017063141,6.154813528060913,0.23934930242910066,84.89599609375,162.568359375,5146,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS03_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021/metrics_summary.csv,
112,phaseformer,PhaseFormer,PEMS04,96,12,2021,not_available,ok,0.11646454387765852,0.2291748671645306,1.7328706629678299,0.3412690198035247,2897,,,365.2934808731079,2.9787588119506836,0.27673134085583956,49.41650390625,121.587890625,3387,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021/metrics_summary.csv,
113,phaseformer,PhaseFormer,PEMS04,96,24,2021,not_available,ok,0.1984203423921864,0.3030454502358161,2.419924560774948,0.44544398345042935,2906,,,365.3724629878998,3.011397361755371,0.2686533970344398,49.97900390625,121.92578125,3375,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021/metrics_summary.csv,
114,phaseformer,PhaseFormer,PEMS04,96,48,2021,not_available,ok,0.39335275094380096,0.4377004548075518,3.332001370195222,0.6271784043984622,2924,,,377.8502802848816,3.352893352508545,0.2899618515863201,51.10400390625,122.6015625,3351,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021/metrics_summary.csv,
115,phaseformer,PhaseFormer,PEMS04,96,96,2021,not_available,ok,0.6990224614870949,0.6044743216626377,3.7077181347845514,0.8360756314395815,2960,,,388.6517164707184,2.7376415729522705,0.25728708536308026,53.35693359375,123.955078125,3303,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021/metrics_summary.csv,
116,phaseformer,PhaseFormer,PEMS04,720,12,2021,not_available,ok,0.08280135233613328,0.1924557815048815,1.4315215676517838,0.2877522412356388,4197,,,484.04378509521484,4.350984334945679,0.3010877621188817,72.86279296875,145.04296875,3387,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021/metrics_summary.csv,
117,phaseformer,PhaseFormer,PEMS04,720,24,2021,not_available,ok,0.1036885792941814,0.21751704261450383,1.724952647499151,0.32200711062673976,4206,,,503.5047540664673,3.791353940963745,0.22868738654587004,73.42529296875,145.380859375,3375,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021/metrics_summary.csv,
118,phaseformer,PhaseFormer,PEMS04,720,48,2021,not_available,ok,0.1335009951175568,0.24580233067279908,1.9639405834302748,0.36537787989635717,4224,,,493.8104248046875,4.297617197036743,0.2794848753334479,74.55029296875,146.056640625,3351,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021/metrics_summary.csv,
119,phaseformer,PhaseFormer,PEMS04,720,96,2021,not_available,ok,0.16970117436458382,0.281233436876191,2.2006533904682954,0.41194802386294294,4260,,,561.6210587024689,4.570044994354248,0.27917032114554635,76.80322265625,147.41015625,3303,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS04_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021/metrics_summary.csv,
120,phaseformer,PhaseFormer,PEMS07,96,12,2021,not_available,ok,0.08925219917087507,0.20030698341536238,1.9363901814178897,0.29875106555604963,2897,,,1191.2223646640778,7.165423393249512,0.43310586296282505,57.61962890625,148.556640625,5633,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h12_s2021_PhaseFormer_PEMS_ftM_sl96_pl12_cycle288_seed2021/metrics_summary.csv,
121,phaseformer,PhaseFormer,PEMS07,96,24,2021,not_available,ok,0.16186992343201576,0.2706927760627326,2.435009925472085,0.4023306145845923,2906,,,1219.061270236969,7.218176364898682,0.4300388643904802,58.42822265625,149.0419921875,5621,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h24_s2021_PhaseFormer_PEMS_ftM_sl96_pl24_cycle288_seed2021/metrics_summary.csv,
122,phaseformer,PhaseFormer,PEMS07,96,48,2021,not_available,ok,0.33753383067855863,0.40011488824910085,3.210287797186164,0.5809766180136329,2924,,,1236.379136800766,6.576894998550415,0.40198910108832175,60.04541015625,150.0126953125,5597,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h48_s2021_PhaseFormer_PEMS_ftM_sl96_pl48_cycle288_seed2021/metrics_summary.csv,
123,phaseformer,PhaseFormer,PEMS07,96,96,2021,not_available,ok,0.6285960225078492,0.5626670124686558,3.946626836179077,0.7928404773394514,2960,,,1366.9517204761505,7.971694707870483,0.42691746913601547,63.27978515625,151.9541015625,5549,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l96_h96_s2021_PhaseFormer_PEMS_ftM_sl96_pl96_cycle288_seed2021/metrics_summary.csv,
124,phaseformer,PhaseFormer,PEMS07,720,12,2021,not_available,ok,0.06117805770165243,0.16285722808605843,1.591577209149639,0.24734198531921836,4197,,,1865.5601799488068,12.670426368713379,0.4378983768464701,91.283203125,182.22900390625,5633,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h12_s2021_PhaseFormer_PEMS_ftM_sl720_pl12_cycle288_seed2021/metrics_summary.csv,
125,phaseformer,PhaseFormer,PEMS07,720,24,2021,not_available,ok,0.07846342320013532,0.1860407292159666,1.7504753580771957,0.2801132328186859,4206,,,1901.3224022388458,12.781516790390015,0.4560158332338263,92.091796875,182.71435546875,5621,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h24_s2021_PhaseFormer_PEMS_ftM_sl720_pl24_cycle288_seed2021/metrics_summary.csv,
126,phaseformer,PhaseFormer,PEMS07,720,48,2021,not_available,ok,0.1050843944507161,0.21549391966295456,2.0108526149370536,0.32416723222854604,4224,,,1724.4244468212128,13.010843515396118,0.46312936017752676,93.708984375,183.68505859375,5597,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h48_s2021_PhaseFormer_PEMS_ftM_sl720_pl48_cycle288_seed2021/metrics_summary.csv,
127,phaseformer,PhaseFormer,PEMS07,720,96,2021,not_available,ok,0.13735978775300198,0.24841952770488332,2.238560164503395,0.37062081397703767,4260,,,2012.9274215698242,13.417709589004517,0.45472511809851635,96.943359375,185.62646484375,5549,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_phaseformer_PEMS07_l720_h96_s2021_PhaseFormer_PEMS_ftM_sl720_pl96_cycle288_seed2021/metrics_summary.csv,
